47.3917676,8.52605215
47.3917931,8.52596233
47.3918186,8.52587251
47.3918441,8.52578269
47.3918696,8.52569287
47.3918951,8.52560305
47.3919206,8.52551323
47.3919461,8.52542341
47.3919716,8.52533359
47.3919971,8.52524376
47.3920226,8.52515394
47.3920315,8.52506616
47.3920404,8.52497837
47.3920493,8.52489059
47.3920583,8.5248028
47.3920672,8.52471501
47.3920761,8.52462723
47.392085,8.52453944
47.3920939,8.52445165
47.3921028,8.52436387
47.3921117,8.52427608
47.3921207,8.5241883
47.3921296,8.52410051
47.3921385,8.52401272
47.3921474,8.52392494
47.3921563,8.52383715
47.3921652,8.52374937
